timestep,episode_num,reward,length,won,target_word,guess_count,possible_words_count
2396,397,12.9,6,False,AROSE,6,1
2400,398,-9.65,6,False,TEXAS,6,1
2400,399,-10.8,6,False,PANEL,6,1
2400,400,-0.65,6,False,THESE,6,1
2420,401,24.4,6,False,PLATE,6,1
2424,402,-6.5,6,False,PRIDE,6,1
2424,403,-2.15,6,False,GROWN,6,1
2424,404,6.6,6,False,GUIDE,6,1
2444,405,5.2,6,False,PRINT,6,1
2448,406,-21.65,6,False,TRACK,6,2
2448,407,-27.2,6,False,LEGAL,6,2
2448,408,-17.65,6,False,ALONG,6,1
2468,409,-3.5,6,False,MAGIC,6,1
2472,410,-11.9,6,False,BRIEF,6,1
2472,411,-9.05,6,False,TEXAS,6,1
2472,412,0.8,6,False,GRAND,6,1
2492,413,-15.05,6,False,ERROR,6,1
2496,414,-7.4,6,False,VISIT,6,1
2496,415,13.75,6,False,MOVED,6,1
2496,416,-18.55,6,False,WHEEL,6,1
2516,417,7.15,6,False,SPENT,6,1
2520,418,-3.6,6,False,ARRAY,6,1
2520,419,-1.9,6,False,FLASH,6,1
2520,420,-8.7,6,False,VITAL,6,1
2540,421,9.0,6,False,PAINT,6,1
2544,422,9.3,6,False,FRAUD,6,1
2544,423,-20.05,6,False,SCORE,6,1
2544,424,1.8,6,False,SMALL,6,1
2564,425,12.1,6,False,THICK,6,1
2568,426,-4.25,6,False,MIXED,6,1
2568,427,-3.95,6,False,THREW,6,1
2568,428,21.1,6,False,WORSE,6,1
2588,429,-5.75,6,False,UNTIL,6,1
2592,430,-14.25,6,False,FAULT,6,1
2592,431,-26.95,6,False,SENSE,6,1
2592,432,-23.95,6,False,THESE,6,1
2612,433,-13.05,6,False,NIGHT,6,1
2616,434,-11.3,6,False,STYLE,6,1
2616,435,-19.4,6,False,WORLD,6,1
2616,436,0.0,6,False,PLANE,6,1
2636,437,-12.5,6,False,SHELF,6,2
2640,438,11.05,6,False,EIGHT,6,1
2640,439,-4.05,6,False,START,6,1
2640,440,-5.2,6,False,SPEND,6,1
2660,441,-11.0,6,False,EVENT,6,1
2664,442,-10.0,6,False,MOTOR,6,1
2664,443,3.3,6,False,FLUID,6,1
2664,444,-10.55,6,False,STAKE,6,1
2684,445,-13.3,6,False,BLIND,6,1
2688,446,-23.95,6,False,TROOP,6,1
2688,447,-15.0,6,False,GUARD,6,1
2688,448,-20.0,6,False,BALLS,6,1
2708,449,-17.4,6,False,DRAFT,6,1
2712,450,-10.6,6,False,MAGIC,6,1
2712,451,-3.1,6,False,TRUCK,6,1
2712,452,-4.4,6,False,PRIME,6,2
2732,453,-10.8,6,False,BIRTH,6,1
2736,454,-15.65,6,False,LEVEL,6,1
2736,455,8.0,6,False,BRIEF,6,1
2736,456,-6.2,6,False,SANER,6,1
2756,457,-16.05,6,False,THROW,6,1
2760,458,-30.85,6,False,LUNCH,6,1
2760,459,-23.25,6,False,MAYBE,6,1
2760,460,-3.95,6,False,SIGHT,6,1
2780,461,-12.85,6,False,OCCUR,6,1
2784,462,-7.65,6,False,SLANT,6,1
2784,463,6.1,6,False,CRATE,6,1
2784,464,-4.35,6,False,WOUND,6,2
2804,465,-20.1,6,False,SHALL,6,1
2808,466,-4.85,6,False,BLOOD,6,1
2808,467,-4.55,6,False,GUIDE,6,1
2808,468,-3.8,6,False,COACH,6,1
2828,469,-12.35,6,False,FAITH,6,1
2832,470,-22.75,6,False,BANDS,6,1
2832,471,-18.9,6,False,MIGHT,6,2
2832,472,-12.45,6,False,LEAVE,6,1
2840,473,143.2,2,False,SCENE,2,1
2852,474,-10.55,6,False,PHONE,6,1
2856,475,-6.1,6,False,MEDIA,6,1
2856,476,-3.2,6,False,STEEL,6,1
2864,477,-11.6,6,False,APPLE,6,1
2876,478,-4.85,6,False,WORST,6,1
2880,479,-14.2,6,False,STILL,6,1
2880,480,3.15,6,False,SLATE,6,1
2888,481,-19.1,6,False,DOZEN,6,1
2900,482,-11.15,6,False,COURT,6,1
2904,483,-9.5,6,False,GRANT,6,1
2904,484,-10.3,6,False,HEART,6,1
2912,485,-19.95,6,False,SKILL,6,1
2924,486,3.65,6,False,BOATS,6,1
2928,487,1.85,6,False,LIMIT,6,1
2928,488,-6.4,6,False,TRUST,6,1
2936,489,-14.15,6,False,OUGHT,6,1
2948,490,-22.15,6,False,USUAL,6,1
2952,491,-8.85,6,False,METAL,6,1
2952,492,-11.4,6,False,BENCH,6,1
2960,493,-11.35,6,False,ANGEL,6,1
2972,494,-14.8,6,False,BEGAN,6,1
2976,495,-16.2,6,False,PETER,6,1
2976,496,-16.25,6,False,SMOKE,6,1
2984,497,-7.3,6,False,TAXES,6,1
2996,498,-12.2,6,False,ANGRY,6,1
3000,499,-11.5,6,False,CRANE,6,1
3000,500,-7.9,6,False,WOMEN,6,1
3008,501,-5.15,6,False,GROSS,6,1
3012,502,129.0,1,False,SIXTH,1,1
3020,503,-2.65,6,False,DRIVE,6,1
3024,504,26.3,6,False,STATE,6,1
3024,505,-32.55,6,False,CLOCK,6,1
3036,506,-19.15,6,False,STICK,6,1
3044,507,-2.3,6,False,PIECE,6,1
3048,508,-26.8,6,False,POUND,6,1
3048,509,-17.15,6,False,CLIMB,6,1
3060,510,-29.45,6,False,ENJOY,6,1
3068,511,-16.5,6,False,JOINT,6,2
3072,512,-12.9,6,False,LOGIC,6,1
3072,513,23.25,6,False,TRACE,6,1
3084,514,-9.75,6,False,BUILT,6,1
3092,515,-14.5,6,False,ASIDE,6,1
3096,516,2.85,6,False,DELAY,6,1
3096,517,10.5,6,False,FLASH,6,1
